x,y,pmi,count
by,sway,0.6731904345111395,7
sway,by,0.6731904345111395,7
her,dearly,0.6731864835239997,6
dearly,her,0.6731864835239997,6
cup,o,0.6729376437694834,6
miranda,o,0.6729376437694834,8
o,cup,0.6729376437694834,6
o,ignorance,0.6729376437694834,5
o,miranda,0.6729376437694834,8
ignorance,o,0.6729376437694834,5
haste,exit,0.6729315013813482,6
exit,haste,0.6729315013813482,6
ten,than,0.6728516582401244,12
than,ten,0.6728516582401244,12
but,sickly,0.6728049875096616,5
sickly,but,0.6728049875096616,5
fight,whom,0.6727902504261705,5
whom,fight,0.6727902504261705,5
to,incline,0.6727876188567408,7
incline,to,0.6727876188567408,7
s,rope,0.6727018384253418,5
rope,s,0.6727018384253418,5
in,balance,0.6725213864572475,5
in,scarf,0.6725213864572475,5
in,beseeming,0.6725213864572475,5
in,christ,0.6725213864572475,5
in,entrails,0.6725213864572475,5
balance,in,0.6725213864572475,5
scarf,in,0.6725213864572475,5
beseeming,in,0.6725213864572475,5
christ,in,0.6725213864572475,5
entrails,in,0.6725213864572475,5
did,e,0.6723483702979326,8
e,did,0.6723483702979326,8
our,estate,0.6723177008666212,6
estate,our,0.6723177008666212,6
page,honest,0.6722747673010776,5
honest,page,0.6722747673010776,5
shall,henceforth,0.6722257055656093,6
henceforth,shall,0.6722257055656093,6
instant,on,0.6719391118260285,8
on,instant,0.6719391118260285,8
her,herself,0.6716758924987611,14
herself,her,0.6716758924987611,14
provoke,me,0.6715247283893675,5
me,provoke,0.6715247283893675,5
altogether,not,0.671486617620378,8
not,altogether,0.671486617620378,8
convey,him,0.6714769756667585,10
him,convey,0.6714769756667585,10
he,robb,0.6714690173901106,6
he,moves,0.6714690173901106,6
robb,he,0.6714690173901106,6
moves,he,0.6714690173901106,6
which,shows,0.671451264836931,10
shows,which,0.671451264836931,10
bid,come,0.6712806769786133,33
come,bid,0.6712806769786133,33
an,english,0.6712202182159233,13
english,an,0.6712202182159233,13
is,grown,0.6710501494906341,23
grown,is,0.6710501494906341,23
them,horses,0.6710327597121373,5
horses,them,0.6710327597121373,5
young,shallow,0.6710107442941198,5
shallow,young,0.6710107442941198,5
will,bite,0.6710070751662823,8
bite,will,0.6710070751662823,8
for,food,0.6708199907387347,20
food,for,0.6708199907387347,20
hear,ho,0.6708053208580765,7
ho,hear,0.6708053208580765,7
tents,your,0.6707796497592303,5
coxcomb,your,0.6707796497592303,5
your,tents,0.6707796497592303,5
your,practise,0.6707796497592303,5
your,coxcomb,0.6707796497592303,5
practise,your,0.6707796497592303,5
st,saw,0.6705883867274776,12
saw,st,0.6705883867274776,12
some,order,0.6705780010507912,5
order,some,0.6705780010507912,5
grace,thank,0.6705643865903156,7
thank,grace,0.6705643865903156,7
countrymen,our,0.6705486781277746,5
lives,our,0.6705486781277746,25
our,lives,0.6705486781277746,25
our,countrymen,0.6705486781277746,5
beauty,could,0.670292186968805,6
could,beauty,0.670292186968805,6
miracle,a,0.6702176235757292,14
a,miracle,0.6702176235757292,14
yet,endure,0.670013882260849,5
endure,yet,0.670013882260849,5
lords,noble,0.6699855125222941,12
noble,lords,0.6699855125222941,12
still,sleep,0.6699687355919585,6
sleep,still,0.6699687355919585,6
blood,red,0.6699077340352799,8
red,blood,0.6699077340352799,8
enter,katherina,0.6698927622355058,11
katherina,enter,0.6698927622355058,11
king,winchester,0.6698528399592537,8
winchester,king,0.6698528399592537,8
doth,same,0.6697593326961293,9
same,doth,0.6697593326961293,9
let,sit,0.6696772255282707,20
sit,let,0.6696772255282707,20
have,sworn,0.669564759840032,32
sworn,have,0.669564759840032,32
lord,bishop,0.6695601886800508,6
bishop,lord,0.6695601886800508,6
speed,madam,0.669552874924156,5
madam,speed,0.669552874924156,5
woman,false,0.6694907129714408,5
false,woman,0.6694907129714408,5
silver,then,0.6694596353313043,6
then,silver,0.6694596353313043,6
of,factious,0.6694400497257432,7
of,tribe,0.6694400497257432,7
tribe,of,0.6694400497257432,7
factious,of,0.6694400497257432,7
asham,not,0.6693936281145342,9
not,asham,0.6693936281145342,9
marching,with,0.6691268001008841,7
grass,with,0.6691268001008841,7
with,marching,0.6691268001008841,7
with,grass,0.6691268001008841,7
fool,rosalind,0.6691179279855449,5
rosalind,fool,0.6691179279855449,5
er,heard,0.6690485229853664,9
us,ours,0.6690485229853664,6
heard,er,0.6690485229853664,9
ours,us,0.6690485229853664,6
something,too,0.6690241729821695,9
too,something,0.6690241729821695,9
be,whether,0.6689917084348247,27
whether,be,0.6689917084348247,27
ten,men,0.6689024434407993,6
men,ten,0.6689024434407993,6
art,slave,0.6688732334272085,5
slave,art,0.6688732334272085,5
exeunt,gentlemen,0.6688659312307729,8
gentlemen,exeunt,0.6688659312307729,8
sweet,farewell,0.6687862788805364,11
farewell,sweet,0.6687862788805364,11
right,welcome,0.6687710138482722,5
welcome,right,0.6687710138482722,5
though,remember,0.668668818323023,5
remember,though,0.668668818323023,5
peers,all,0.6686225949129329,6
all,peers,0.6686225949129329,6
gar,me,0.6685192182496422,9
me,gar,0.6685192182496422,9
queen,gracious,0.6685100979606386,8
gracious,queen,0.6685100979606386,8
comfort,god,0.6684618939002192,7
god,comfort,0.6684618939002192,7
father,dear,0.6684499088562663,20
dear,father,0.6684499088562663,20
two,or,0.6684035272864416,67
or,two,0.6684035272864416,67
no,fish,0.6683993668746357,7
fish,no,0.6683993668746357,7
caius,by,0.6683915516293707,20
by,caius,0.6683915516293707,20
heir,duke,0.6682311096769176,5
duke,heir,0.6682311096769176,5
d,noses,0.668172781841232,5
d,finish,0.668172781841232,5
d,howl,0.668172781841232,5
finish,d,0.668172781841232,5
noses,d,0.668172781841232,5
howl,d,0.668172781841232,5
exit,mrs,0.668147721505333,8
mrs,exit,0.668147721505333,8
twere,should,0.6681135506502933,8
should,twere,0.6681135506502933,8
told,me,0.6680975730884607,71
me,told,0.6680975730884607,71
thy,face,0.668076614103771,65
face,thy,0.668076614103771,65
his,majesty,0.6680745738463512,72
majesty,his,0.6680745738463512,72
hath,broke,0.6679905578290326,7
broke,hath,0.6679905578290326,7
thy,pains,0.6678513381506416,14
pains,thy,0.6678513381506416,14
in,case,0.6677136493673437,49
case,in,0.6677136493673437,49
enter,thurio,0.6676627471591198,7
thurio,enter,0.6676627471591198,7
th,bottom,0.6676627471591198,5
bottom,th,0.6676627471591198,5
gentle,queen,0.6676336204040099,15
queen,gentle,0.6676336204040099,15
queen,woe,0.6676336204040099,5
woe,queen,0.6676336204040099,5
i,protest,0.6675733871757882,44
protest,i,0.6675733871757882,44
good,manners,0.667567182304096,8
manners,good,0.667567182304096,8
brother,cassius,0.6673564072144258,6
cassius,brother,0.6673564072144258,6
life,dear,0.6673204037152964,16
dear,life,0.6673204037152964,16
will,sooner,0.6673109296063185,12
sooner,will,0.6673109296063185,12
ariel,sir,0.6672551502433228,10
sir,ariel,0.6672551502433228,10
time,present,0.6672210908746417,11
present,time,0.6672210908746417,11
gentle,morrow,0.6671824053172883,5
morrow,gentle,0.6671824053172883,5
love,beatrice,0.6671714946292524,5
beatrice,love,0.6671714946292524,5
an,hair,0.6671694741615479,9
hair,an,0.6671694741615479,9
go,agamemnon,0.6671221401792984,7
agamemnon,go,0.6671221401792984,7
thine,those,0.6670951274870301,10
those,thine,0.6670951274870301,10
dost,art,0.6670124115672105,16
art,dost,0.6670124115672105,16
why,should,0.6669881432262716,94
should,why,0.6669881432262716,94
your,craves,0.6669866607420913,6
craves,your,0.6669866607420913,6
peace,between,0.6669497034025266,5
between,peace,0.6669497034025266,5
we,proceed,0.6668988164750674,10
proceed,we,0.6668988164750674,10
on,heads,0.6668832400361403,14
heads,on,0.6668832400361403,14
are,weeds,0.6668473298195284,6
weeds,are,0.6668473298195284,6
give,me,0.6668183002261476,413
me,give,0.6668183002261476,413
pray,em,0.6667897931327343,5
em,pray,0.6667897931327343,5
his,horns,0.6667801034933524,15
horns,his,0.6667801034933524,15
lease,a,0.6667570914662226,5
gentler,a,0.6667570914662226,5
weaver,a,0.6667570914662226,5
a,lease,0.6667570914662226,5
a,charter,0.6667570914662226,5
a,gulf,0.6667570914662226,5
a,gentler,0.6667570914662226,5
a,weaver,0.6667570914662226,5
a,braver,0.6667570914662226,5
a,petitioner,0.6667570914662226,5
charter,a,0.6667570914662226,5
gulf,a,0.6667570914662226,5
braver,a,0.6667570914662226,5
petitioner,a,0.6667570914662226,5
thy,warm,0.6666331200113236,8
thy,dar,0.6666331200113236,8
warm,thy,0.6666331200113236,8
dar,thy,0.6666331200113236,8
out,question,0.6664689387994569,9
question,out,0.6664689387994569,9
person,our,0.6664487672025233,18
our,person,0.6664487672025233,18
oph,my,0.6664460297008563,28
my,oph,0.6664460297008563,28
my,guil,0.6664460297008563,14
guil,my,0.6664460297008563,14
bring,ll,0.6664146151573751,44
ll,bring,0.6664146151573751,44
he,loves,0.6662138774298526,50
loves,he,0.6662138774298526,50
to,wont,0.6661367311133786,36
wont,to,0.6661367311133786,36
again,ask,0.6661362271976472,6
ask,again,0.6661362271976472,6
seen,those,0.6661180866207184,6
those,seen,0.6661180866207184,6
tis,piece,0.6660926910859469,5
piece,tis,0.6660926910859469,5
trinculo,ll,0.6660908771760007,6
ll,trinculo,0.6660908771760007,6
great,comfort,0.6660584872024691,7
comfort,great,0.6660584872024691,7
tell,dauphin,0.6660346497250983,5
dauphin,tell,0.6660346497250983,5
our,ship,0.6660325769628108,7
ship,our,0.6660325769628108,7
would,serv,0.6660196224226406,7
serv,would,0.6660196224226406,7
s,apollo,0.6659684557663734,8
s,overdone,0.6659684557663734,8
apollo,s,0.6659684557663734,8
overdone,s,0.6659684557663734,8
with,agree,0.6658490903396483,6
agree,with,0.6658490903396483,6
he,says,0.6658409323816845,60
says,he,0.6658409323816845,60
jove,by,0.6658293348647704,13
by,jove,0.6658293348647704,13
bear,dromio,0.6657989364305088,5
dromio,bear,0.6657989364305088,5
good,twere,0.6657981595652493,14
twere,good,0.6657981595652493,14
not,fail,0.6657774999627937,23
fail,not,0.6657774999627937,23
sing,can,0.6657735595507653,7
can,sing,0.6657735595507653,7
true,cressida,0.6655923392343852,6
cressida,true,0.6655923392343852,6
bring,unto,0.665585544943322,8
unto,bring,0.665585544943322,8
loves,she,0.6654011331241687,18
she,loves,0.6654011331241687,18
than,hair,0.6652985203496785,9
hair,than,0.6652985203496785,9
thing,little,0.6652689194893903,7
little,thing,0.6652689194893903,7
good,touchstone,0.6650925631762407,10
good,fluellen,0.6650925631762407,10
touchstone,good,0.6650925631762407,10
fluellen,good,0.6650925631762407,10
in,triumph,0.6650655040776555,21
triumph,in,0.6650655040776555,21
stood,on,0.6648772573385415,12
on,stood,0.6648772573385415,12
his,weapon,0.6648456037161528,8
weapon,his,0.6648456037161528,8
soldiers,exeunt,0.6647099714596151,8
exeunt,soldiers,0.6647099714596151,8
long,so,0.664706581195862,96
so,long,0.664706581195862,96
own,content,0.6646692900412066,5
content,own,0.6646692900412066,5
of,sorts,0.6646411668439746,9
sorts,of,0.6646411668439746,9
do,mistake,0.6646150540771145,6
do,perceive,0.6646150540771145,14
came,unto,0.6646150540771145,6
mistake,do,0.6646150540771145,6
perceive,do,0.6646150540771145,14
unto,came,0.6646150540771145,6
words,red,0.664578900530213,5
red,words,0.664578900530213,5
death,bed,0.6645558952945537,11
bed,death,0.6645558952945537,11
sign,she,0.664506602464139,5
she,sign,0.664506602464139,5
honour,please,0.6644578080725475,10
please,honour,0.6644578080725475,10
never,truly,0.6642123702449236,7
truly,never,0.6642123702449236,7
take,hence,0.6641553248866267,18
hence,take,0.6641553248866267,18
depends,that,0.6641380694252098,5
shriek,that,0.6641380694252098,5
that,depends,0.6641380694252098,5
that,shriek,0.6641380694252098,5
madam,letter,0.6641127894057997,5
letter,madam,0.6641127894057997,5
pride,their,0.6640851034538162,9
slender,sir,0.6640851034538162,12
their,pride,0.6640851034538162,9
sir,slender,0.6640851034538162,12
what,owes,0.6640514011986393,5
owes,what,0.6640514011986393,5
heart,grief,0.6640249226899282,9
grief,heart,0.6640249226899282,9
fie,how,0.6639888182340663,9
how,fie,0.6639888182340663,9
they,lovers,0.6639647502642132,6
lovers,they,0.6639647502642132,6
high,heaven,0.6638100594408847,7
heaven,high,0.6638100594408847,7
sure,nay,0.663792015766734,7
nay,sure,0.663792015766734,7
st,knew,0.6636502701204144,7
knew,st,0.6636502701204144,7
would,buy,0.6634536209731638,9
buy,would,0.6634536209731638,9
water,much,0.6633755012678864,6
much,water,0.6633755012678864,6
page,enter,0.6633576221857733,41
enter,page,0.6633576221857733,41
more,precious,0.6632253105491087,7
more,stone,0.6632253105491087,6
precious,more,0.6632253105491087,7
stone,more,0.6632253105491087,6
nor,eat,0.6631964798737525,5
eat,nor,0.6631964798737525,5
soul,swear,0.6631712546027384,5
swear,soul,0.6631712546027384,5
stand,under,0.6631403685111087,7
under,stand,0.6631403685111087,7
or,any,0.6631188431400827,66
any,or,0.6631188431400827,66
it,please,0.6630310538693761,115
please,it,0.6630310538693761,115
leave,beseech,0.6628620638031528,6
beseech,leave,0.6628620638031528,6
first,died,0.662739049078359,5
died,first,0.662739049078359,5
him,giving,0.6627030513592532,12
giving,him,0.6627030513592532,12
yield,can,0.6626824825736235,7
can,yield,0.6626824825736235,7
do,service,0.6626543533115865,34
service,do,0.6626543533115865,34
young,rosalind,0.6625446968328059,5
rosalind,young,0.6625446968328059,5
madam,please,0.6625388496176814,8
might,please,0.6625388496176814,8
please,madam,0.6625388496176814,8
please,might,0.6625388496176814,8
time,happy,0.6624811313335648,9
happy,time,0.6624811313335648,9
two,enter,0.6624765459470134,68
enter,two,0.6624765459470134,68
knows,better,0.6624655412168139,5
better,knows,0.6624655412168139,5
at,chide,0.6623935940831565,5
chide,at,0.6623935940831565,5
my,ros,0.6623808410622064,22
ros,my,0.6623808410622064,22
enter,servant,0.6623248167480054,41
servant,enter,0.6623248167480054,41
assure,you,0.6623230974541722,25
you,assure,0.6623230974541722,25
hear,host,0.6621754273276075,6
host,hear,0.6621754273276075,6
slain,hath,0.6620412253158314,10
hath,slain,0.6620412253158314,10
shrewd,so,0.6619837228603888,5
so,thin,0.6619837228603888,5
so,shrewd,0.6619837228603888,5
thin,so,0.6619837228603888,5
thou,lov,0.6619176678555154,34
lov,thou,0.6619176678555154,34
ham,ay,0.6617812180218146,11
ay,ham,0.6617812180218146,11
likes,it,0.6617704013676321,8
it,likes,0.6617704013676321,8
eyes,looks,0.6617681564354286,6
looks,eyes,0.6617681564354286,6
gave,father,0.6617609727303576,10
father,gave,0.6617609727303576,10
pray,rosalind,0.6617299943633321,8
rosalind,pray,0.6617299943633321,8
troy,from,0.6616370725182312,10
from,troy,0.6616370725182312,10
when,vow,0.6616357259709709,8
vow,when,0.6616357259709709,8
there,betwixt,0.6615885994469266,5
betwixt,there,0.6615885994469266,5
heaven,breath,0.6615885994469266,6
breath,heaven,0.6615885994469266,6
full,tears,0.6615239770999726,5
tears,full,0.6615239770999726,5
valentine,ay,0.6614347525212668,7
ay,valentine,0.6614347525212668,7
pray,orlando,0.6613947612460283,5
orlando,pray,0.6613947612460283,5
sea,put,0.6613373443158785,5
put,sea,0.6613373443158785,5
lady,wife,0.6613373443158785,20
wife,lady,0.6613373443158785,20
feeding,with,0.6613014625889275,5
fill,with,0.6613014625889275,30
with,fill,0.6613014625889275,30
with,feeding,0.6613014625889275,5
with,confidence,0.6613014625889275,5
with,tainted,0.6613014625889275,5
confidence,with,0.6613014625889275,5
tainted,with,0.6613014625889275,5
s,raven,0.6612220207419118,7
raven,s,0.6612220207419118,7
before,prospero,0.6611758998854809,5
prospero,before,0.6611758998854809,5
welcome,timon,0.6611292715543967,5
timon,welcome,0.6611292715543967,5
try,if,0.6610862344610057,13
if,gain,0.6610862344610057,9
if,try,0.6610862344610057,13
gain,if,0.6610862344610057,9
rom,ay,0.6610539594395248,5
ay,rom,0.6610539594395248,5
o,fabian,0.6610384204697757,9
fabian,o,0.6610384204697757,9
ll,dance,0.6610350053861125,7
dance,ll,0.6610350053861125,7
made,nature,0.6607732403467099,13
nature,made,0.6607732403467099,13
of,princess,0.660695570110063,118
princess,of,0.660695570110063,118
madam,cassio,0.6605235583823558,5
cassio,madam,0.6605235583823558,5
gentlemen,nay,0.6604984878822823,5
nay,gentlemen,0.6604984878822823,5
my,grieves,0.660496697187655,10
grieves,my,0.660496697187655,10
thy,breast,0.6604328339067527,15
breast,thy,0.6604328339067527,15
hast,cause,0.6604277610580875,8
cause,hast,0.6604277610580875,8
ever,return,0.6603785276640591,6
return,ever,0.6603785276640591,6
last,lords,0.6603480952663593,5
lords,last,0.6603480952663593,5
master,servant,0.6602327783885384,14
servant,master,0.6602327783885384,14
on,draws,0.660232352292778,6
draws,on,0.660232352292778,6
them,measure,0.6601624782437163,7
measure,them,0.6601624782437163,7
she,leon,0.660141797061689,11
leon,she,0.660141797061689,11
guess,by,0.6601190256633809,8
by,guess,0.6601190256633809,8
keep,god,0.6600663487900186,18
god,keep,0.6600663487900186,18
his,beard,0.660046720834384,24
beard,his,0.660046720834384,24
ass,such,0.660026000638685,5
such,ass,0.660026000638685,5
walk,will,0.6600116908648191,28
will,undertake,0.6600116908648191,9
will,walk,0.6600116908648191,28
undertake,will,0.6600116908648191,9
third,part,0.6597827985836642,5
part,third,0.6597827985836642,5
calendar,the,0.6596540996697269,7
ninth,the,0.6596540996697269,7
thracian,the,0.6596540996697269,5
source,the,0.6596540996697269,6
camps,the,0.6596540996697269,7
arden,the,0.6596540996697269,7
challenger,the,0.6596540996697269,6
garb,the,0.6596540996697269,5
beach,the,0.6596540996697269,5
toothache,the,0.6596540996697269,5
platform,the,0.6596540996697269,5
bucklers,the,0.6596540996697269,5
nevils,the,0.6596540996697269,5
ides,the,0.6596540996697269,7
pulpit,the,0.6596540996697269,7
